id,name,title,description,popular,recommended,primarySource
"georg-philipp-telemann-1681-er-kam-lobsinget-ihm-for-chorus-flute-oboe-3-trumpets-timpani-strings-and-continuo-twv1462-160","Er kam, lobsinget ihm, for chorus, flute, oboe, 3 trumpets, timpani, strings and continuo, TWV.1:462","Er kam, lobsinget ihm, for chorus, flute, oboe, 3 trumpets, timpani, strings and continuo, TWV.1:462","Telemann - Er kam, lobsinget ihm, for chorus, flute, oboe, 3 trumpets, timpani, strings and continuo, TWV.1:462",false,false,openopus
"georg-philipp-telemann-1681-ergeuss-dich-zur-salbung-for-voice-violin-and-continuo-twv1447-161","Ergeuss dich zur Salbung, for voice, violin and continuo, TWV.1:447","Ergeuss dich zur Salbung, for voice, violin and continuo, TWV.1:447","Telemann - Ergeuss dich zur Salbung, for voice, violin and continuo, TWV.1:447",false,false,openopus
"georg-philipp-telemann-1681-erquickendes-wunder-for-vioce-violin-and-continuo-twv1469-162","Erquickendes Wunder, for vioce, violin and continuo, TWV.1:469","Erquickendes Wunder, for vioce, violin and continuo, TWV.1:469","Telemann - Erquickendes Wunder, for vioce, violin and continuo, TWV.1:469",false,false,openopus
"georg-philipp-telemann-1681-erscheine-gott-in-deinem-tempel-for-voice-flute-and-continuo-twv1471-163","Erscheine Gott in deinem Tempel, for voice, flute and continuo, TWV.1:471","Erscheine Gott in deinem Tempel, for voice, flute and continuo, TWV.1:471","Telemann - Erscheine Gott in deinem Tempel, for voice, flute and continuo, TWV.1:471",false,false,openopus
"georg-philipp-telemann-1681-ertrage-nur-das-joch-der-mangel-for-chorus-2-oboes-strings-and-continuo-twv1479-164","Ertrage nür das Joch der Mängel, for chorus, 2 oboes, strings and continuo, TWV.1:479","Ertrage nür das Joch der Mängel, for chorus, 2 oboes, strings and continuo, TWV.1:479","Telemann - Ertrage nür das Joch der Mängel, for chorus, 2 oboes, strings and continuo, TWV.1:479",false,false,openopus
"georg-philipp-telemann-1681-erwachet-zum-kriegen-for-voice-violin-and-continuo-twv1481-165","Erwachet zum Kriegen, for voice, violin and continuo, TWV.1:481","Erwachet zum Kriegen, for voice, violin and continuo, TWV.1:481","Telemann - Erwachet zum Kriegen, for voice, violin and continuo, TWV.1:481",false,false,openopus
"georg-philipp-telemann-1681-erwachet-entreisst-euch-sacred-cantata-twv-1480-166","Erwachet, entreisst euch, sacred cantata TWV. 1:480","Erwachet, entreisst euch, sacred cantata TWV. 1:480","Telemann - Erwachet, entreisst euch, sacred cantata TWV. 1:480",false,false,openopus
"georg-philipp-telemann-1681-erwag-o-mensch-sechs-ganze-tage-for-voice-2-flutes-and-continuo-twv-1487b-167","Erwag, o Mensch, sechs ganze Tage for voice, 2 flutes and continuo, TWV. 1:487b","Erwag, o Mensch, sechs ganze Tage for voice, 2 flutes and continuo, TWV. 1:487b","Telemann - Erwag, o Mensch, sechs ganze Tage for voice, 2 flutes and continuo, TWV. 1:487b",false,false,openopus
"georg-philipp-telemann-1681-es-fahret-jesus-auf-mit-jauchzen-for-chorus-2-oboes-3-trumpets-timpani-strings-and-continuo-twv1489-168","Es fähret Jesus auf mit Jauchzen, for chorus, 2 oboes, 3 trumpets, timpani, strings and continuo, TWV.1:489","Es fähret Jesus auf mit Jauchzen, for chorus, 2 oboes, 3 trumpets, timpani, strings and continuo, TWV.1:489","Telemann - Es fähret Jesus auf mit Jauchzen, for chorus, 2 oboes, 3 trumpets, timpani, strings and continuo, TWV.1:489",false,false,openopus
"georg-philipp-telemann-1681-es-locket-die-trommel-mit-wirbelnden-serenata-for-5-part-chorus-2-flutes-2-oboes-bassoon-2-horns-strings-and-continuo-twv1511b-169","Es locket die Trommel mit wirbelnden, serenata for 5-part chorus, 2 flutes, 2 oboes, bassoon, 2 horns, strings and continuo, TWV.15:11b","Es locket die Trommel mit wirbelnden, serenata for 5-part chorus, 2 flutes, 2 oboes, bassoon, 2 horns, strings and continuo, TWV.15:11b","Telemann - Es locket die Trommel mit wirbelnden, serenata for 5-part chorus, 2 flutes, 2 oboes, bassoon, 2 horns, strings and continuo, TWV.15:11b",false,false,openopus
"georg-philipp-telemann-1681-es-segne-uns-gott-motet-for-chorus-and-continuo-twv88-170","Es segne uns Gott, motet for chorus and continuo, TWV.8:8","Es segne uns Gott, motet for chorus and continuo, TWV.8:8","Telemann - Es segne uns Gott, motet for chorus and continuo, TWV.8:8",false,false,openopus
"georg-philipp-telemann-1681-es-sind-schon-die-letzten-zeiten-for-voice-oboe-2-violins-and-continuo-twv1529-171","Es sind schon die letzten Zeiten, for voice, oboe, 2 violins and continuo, TWV.1:529","Es sind schon die letzten Zeiten, for voice, oboe, 2 violins and continuo, TWV.1:529","Telemann - Es sind schon die letzten Zeiten, for voice, oboe, 2 violins and continuo, TWV.1:529",false,false,openopus
"georg-philipp-telemann-1681-es-spricht-der-unweisen-mund-twv1533-172","Es spricht der unweisen Mund, TWV.1:533","Es spricht der unweisen Mund, TWV.1:533","Telemann - Es spricht der unweisen Mund, TWV.1:533",false,false,openopus
"georg-philipp-telemann-1681-es-woll-uns-gott-genadig-sein-twv1544-173","Es woll uns Gott genadig sein, TWV.1:544","Es woll uns Gott genadig sein, TWV.1:544","Telemann - Es woll uns Gott genadig sein, TWV.1:544",false,false,openopus
"georg-philipp-telemann-1681-essercizii-musici-trio-in-a-minor-twv-42a4-174","Essercizii musici: Trio in A minor, TWV. 42:a4","Essercizii musici: Trio in A minor, TWV. 42:a4","Telemann - Essercizii musici: Trio in A minor, TWV. 42:a4",false,false,openopus
"georg-philipp-telemann-1681-ewge-quelle-milder-strom-for-voice-flute-and-continuo-twv1546-175","Ew'ge Quelle, milder Strom, for voice, flute and continuo, TWV.1:546","Ew'ge Quelle, milder Strom, for voice, flute and continuo, TWV.1:546","Telemann - Ew'ge Quelle, milder Strom, for voice, flute and continuo, TWV.1:546",false,false,openopus
"georg-philipp-telemann-1681-fanfare-in-d-major-twv5044-176","Fanfare in D major, TWV.50:44","Fanfare in D major, TWV.50:44","Telemann - Fanfare in D major, TWV.50:44",false,false,openopus
"georg-philipp-telemann-1681-fantasie-in-a-177","Fantasie in A","Fantasie in A","Telemann - Fantasie in A",false,false,openopus
"georg-philipp-telemann-1681-fast-allgemeines-evangelisch-musicalisches-lieder-buch--twv-101-178","Fast allgemeines Evangelisch-Musicalisches Lieder-Buch,  TWV. 10:1","Fast allgemeines Evangelisch-Musicalisches Lieder-Buch,  TWV. 10:1","Telemann - Fast allgemeines Evangelisch-Musicalisches Lieder-Buch,  TWV. 10:1",false,false,openopus
"georg-philipp-telemann-1681-flavius-bertaridus-konig-der-longobarden-twv2127-179","Flavius Bertaridus, König der Longobarden TWV.21:27","Flavius Bertaridus, König der Longobarden TWV.21:27","Telemann - Flavius Bertaridus, König der Longobarden TWV.21:27, Opera",false,false,openopus
"georg-philipp-telemann-1681-flute-concerto-in-b-minor-twv51h1-180","Flute Concerto in B minor, TWV.51:h1","Flute Concerto in B minor, TWV.51:h1","Telemann - Flute Concerto in B minor, TWV.51:h1",false,false,openopus
"georg-philipp-telemann-1681-flute-concerto-in-d-major-twv51d1-181","Flute Concerto in D major, TWV.51:D1","Flute Concerto in D major, TWV.51:D1","Telemann - Flute Concerto in D major, TWV.51:D1",false,false,openopus
"georg-philipp-telemann-1681-flute-concerto-in-d-twv51d3-concerto-polonoise-182","Flute Concerto in D, TWV.51:D3, ""Concerto Polonoise""","Flute Concerto in D, TWV.51:D3, ""Concerto Polonoise""","Telemann - Flute Concerto in D, TWV.51:D3, ""Concerto Polonoise""",false,false,openopus
"georg-philipp-telemann-1681-flute-concerto-in-g-major-twv51g1-183","Flute Concerto in G major, TWV.51:G1","Flute Concerto in G major, TWV.51:G1","Telemann - Flute Concerto in G major, TWV.51:G1",false,false,openopus
"georg-philipp-telemann-1681-flute-concerto-twv51d2-184","Flute Concerto, TWV.51:D2","Flute Concerto, TWV.51:D2","Telemann - Flute Concerto, TWV.51:D2",false,false,openopus
"georg-philipp-telemann-1681-flute-fantasia-no--2-in-a-minor-twv403-185","Flute Fantasia no.  2 in A minor, TWV.40:3","Flute Fantasia no.  2 in A minor, TWV.40:3","Telemann - Flute Fantasia no.  2 in A minor, TWV.40:3",false,false,openopus
"georg-philipp-telemann-1681-flute-sonata-in-a-major-twv-41b3-186","Flute Sonata in A major, TWV. 41:B3","Flute Sonata in A major, TWV. 41:B3","Telemann - Flute Sonata in A major, TWV. 41:B3",false,false,openopus
"georg-philipp-telemann-1681-flute-sonata-in-c-major-twv41c4-187","Flute Sonata in C major, TWV.41:C4","Flute Sonata in C major, TWV.41:C4","Telemann - Flute Sonata in C major, TWV.41:C4",false,false,openopus
"georg-philipp-telemann-1681-flute-sonata-in-d-major-twv41d8-188","Flute Sonata in D major, TWV.41:D8","Flute Sonata in D major, TWV.41:D8","Telemann - Flute Sonata in D major, TWV.41:D8",false,false,openopus
"georg-philipp-telemann-1681-flute-sonata-in-e-major-twv41e6-189","Flute Sonata in E major, TWV.41:E6","Flute Sonata in E major, TWV.41:E6","Telemann - Flute Sonata in E major, TWV.41:E6",false,false,openopus
"georg-philipp-telemann-1681-flute-sonata-in-e-minor-twv41e11-190","Flute Sonata in E minor, TWV.41:e11","Flute Sonata in E minor, TWV.41:e11","Telemann - Flute Sonata in E minor, TWV.41:e11",false,false,openopus
"georg-philipp-telemann-1681-flute-sonata-in-e-minor-twv41e4-191","Flute Sonata in E minor, TWV.41:e4","Flute Sonata in E minor, TWV.41:e4","Telemann - Flute Sonata in E minor, TWV.41:e4",false,false,openopus
"georg-philipp-telemann-1681-flute-sonata-in-f-major-twv-42f8-192","Flute Sonata in F major, TWV. 42:F8","Flute Sonata in F major, TWV. 42:F8","Telemann - Flute Sonata in F major, TWV. 42:F8",false,false,openopus
"georg-philipp-telemann-1681-flute-sonata-in-f-minor-twv-42f2-193","Flute Sonata in F minor, TWV. 42:F2","Flute Sonata in F minor, TWV. 42:F2","Telemann - Flute Sonata in F minor, TWV. 42:F2",false,false,openopus
"georg-philipp-telemann-1681-flute-sonata-in-f-sharp-minor-twv41fis1-194","Flute Sonata in F sharp minor, TWV.41:fis1","Flute Sonata in F sharp minor, TWV.41:fis1","Telemann - Flute Sonata in F sharp minor, TWV.41:fis1",false,false,openopus
"georg-philipp-telemann-1681-flute-sonata-in-g-minor-twv41g8-195","Flute Sonata in G minor, TWV.41:G8","Flute Sonata in G minor, TWV.41:G8","Telemann - Flute Sonata in G minor, TWV.41:G8",false,false,openopus
"georg-philipp-telemann-1681-fortuna-scherzosa-twv-20deest-196","Fortuna scherzosa, TWV. 20:deest","Fortuna scherzosa, TWV. 20:deest","Telemann - Fortuna scherzosa, TWV. 20:deest",false,false,openopus
"georg-philipp-telemann-1681-freiheit-gottin-die-segen-und-friede-serenata-for-5-part-chorus-flute-recorder-2-oboes-2-horns-strings-and-continuo-twv1515b-197","Freiheit! Gottin, die Segen und Friede, serenata for 5-part chorus, flute, recorder, 2 oboes, 2 horns, strings and continuo, TWV.15:15b","Freiheit! Gottin, die Segen und Friede, serenata for 5-part chorus, flute, recorder, 2 oboes, 2 horns, strings and continuo, TWV.15:15b","Telemann - Freiheit! Gottin, die Segen und Friede, serenata for 5-part chorus, flute, recorder, 2 oboes, 2 horns, strings and continuo, TWV.15:15b",false,false,openopus
"georg-philipp-telemann-1681-freuet-euch-des-herrn-ihr-gerechten-secular-oratorio-for-5-part-chorus-flute-oboe-bassoon-strings-and-continuo-twv152a-198","Freuet euch des Herrn, ihr Gerechten, secular oratorio for 5-part chorus, flute, oboe, bassoon, strings and continuo, TWV.15:2a","Freuet euch des Herrn, ihr Gerechten, secular oratorio for 5-part chorus, flute, oboe, bassoon, strings and continuo, TWV.15:2a","Telemann - Freuet euch des Herrn, ihr Gerechten, secular oratorio for 5-part chorus, flute, oboe, bassoon, strings and continuo, TWV.15:2a",false,false,openopus
"georg-philipp-telemann-1681-geliebter-aufenthalt-begluckte-stille-serenata-for-5-part-chorus-flute-oboe-bassoon-strings-and-continuo-twv152b-199","Geliebter Aufenthalt, begluckte Stille, serenata for 5-part chorus, flute, oboe, bassoon, strings and continuo, TWV.15:2b","Geliebter Aufenthalt, begluckte Stille, serenata for 5-part chorus, flute, oboe, bassoon, strings and continuo, TWV.15:2b","Telemann - Geliebter Aufenthalt, begluckte Stille, serenata for 5-part chorus, flute, oboe, bassoon, strings and continuo, TWV.15:2b",false,false,openopus
"georg-philipp-telemann-1681-gelobet-seist-du-jesus-christ-christmas-cantata-twv-1612-200","Gelobet seist du, Jesus Christ, Christmas cantata, TWV. 1:612","Gelobet seist du, Jesus Christ, Christmas cantata, TWV. 1:612","Telemann - Gelobet seist du, Jesus Christ, Christmas cantata, TWV. 1:612",false,false,openopus
"georg-philipp-telemann-1681-generalbasslieder-48-songs-for-voice-and-continuo-twv25-201","Generalbasslieder, 48 songs for voice and continuo, TWV.25","Generalbasslieder, 48 songs for voice and continuo, TWV.25","Telemann - Generalbasslieder, 48 songs for voice and continuo, TWV.25",false,false,openopus
"georg-philipp-telemann-1681-germanicus-twvdeest-202","Germanicus TWV.:Deest","Germanicus TWV.:Deest","Telemann - Germanicus TWV.:Deest, Opera",false,false,openopus
"georg-philipp-telemann-1681-gott-wei-ich-bin-von-seufzen-mude-sacred-cantata-for-voice-2-flutes-twv1689a-203","Gott weiß, ich bin von Seufzen müde, sacred cantata for voice, 2 flutes, TWV.1:689a","Gott weiß, ich bin von Seufzen müde, sacred cantata for voice, 2 flutes, TWV.1:689a","Telemann - Gott weiß, ich bin von Seufzen müde, sacred cantata for voice, 2 flutes, TWV.1:689a",false,false,openopus
"georg-philipp-telemann-1681-gott-will-mensch-und-sterblich-werden-for-voice-violin-and-continuo-twv1694-204","Gott will Mensch und sterblich werden, for voice, violin and continuo, TWV.1:694","Gott will Mensch und sterblich werden, for voice, violin and continuo, TWV.1:694","Telemann - Gott will Mensch und sterblich werden, for voice, violin and continuo, TWV.1:694",false,false,openopus
"georg-philipp-telemann-1681-gott-zebaoth-in-deinem-namen-twv1698-205","Gott Zebaoth, in deinem Namen, TWV.1:698","Gott Zebaoth, in deinem Namen, TWV.1:698","Telemann - Gott Zebaoth, in deinem Namen, TWV.1:698",false,false,openopus
"georg-philipp-telemann-1681-gott-man-lobet-dich-school-cantata-for-5-part-chorus-flute-2-oboes-bassoon-3-trumpets-2-horns-strings-and-continuo-twv1412-206","Gott, man lobet dich, school cantata for 5-part chorus, flute, 2 oboes, bassoon, 3 trumpets, 2 horns, strings, and continuo, TWV.14:12","Gott, man lobet dich, school cantata for 5-part chorus, flute, 2 oboes, bassoon, 3 trumpets, 2 horns, strings, and continuo, TWV.14:12","Telemann - Gott, man lobet dich, school cantata for 5-part chorus, flute, 2 oboes, bassoon, 3 trumpets, 2 horns, strings, and continuo, TWV.14:12",false,false,openopus
"georg-philipp-telemann-1681-gottlichs-kind-la-mit-entzucken-for-voice-oboe-or-trombone-violin-and-continuo-twv1632a-207","Göttlichs Kind, laß mit Entzücken, for voice, oboe or trombone, violin and continuo, TWV.1:632a","Göttlichs Kind, laß mit Entzücken, for voice, oboe or trombone, violin and continuo, TWV.1:632a","Telemann - Göttlichs Kind, laß mit Entzücken, for voice, oboe or trombone, violin and continuo, TWV.1:632a",false,false,openopus
"georg-philipp-telemann-1681-gottlichs-kind-lass-mit-kundlich-gross-for-voice-and-orchestra-twv11020a-208","Gottlichs Kind, lass mit, 'Kundlich gross', for voice and orchestra, TWV.1:1020a","Gottlichs Kind, lass mit, 'Kundlich gross', for voice and orchestra, TWV.1:1020a","Telemann - Gottlichs Kind, lass mit, 'Kundlich gross', for voice and orchestra, TWV.1:1020a",false,false,openopus
"georg-philipp-telemann-1681-grillen-symphonie-in-g-major-for-piccolo-flute-oboe-chalumeau-2-double-basses-strings-and-continuo-twv501-209","Grillen Symphonie in G major, for piccolo, flute, oboe, chalumeau, 2 double basses, strings and continuo, TWV.50:1","Grillen Symphonie in G major, for piccolo, flute, oboe, chalumeau, 2 double basses, strings and continuo, TWV.50:1","Telemann - Grillen Symphonie in G major, for piccolo, flute, oboe, chalumeau, 2 double basses, strings and continuo, TWV.50:1",false,false,openopus
"georg-philipp-telemann-1681-gulliver-suite-in-d-major-for-2-violins-twv40108-210","Gulliver Suite in D major, for 2 violins, TWV.40:108","Gulliver Suite in D major, for 2 violins, TWV.40:108","Telemann - Gulliver Suite in D major, for 2 violins, TWV.40:108",false,false,openopus
"georg-philipp-telemann-1681-ha-ha-wo-will-wi-hut-noch-danzen-for-soprano-violin-cello-and-continuo-twv2053-211","Ha, ha, wo will wi hüt noch danzen, for soprano, violin, cello and continuo, TWV.20:53","Ha, ha, wo will wi hüt noch danzen, for soprano, violin, cello and continuo, TWV.20:53","Telemann - Ha, ha, wo will wi hüt noch danzen, for soprano, violin, cello and continuo, TWV.20:53",false,false,openopus
"georg-philipp-telemann-1681-halt-ein-mit-deinem-wetterstrahle-for-voice-violin-and-continuo-twv-1715-212","Halt ein mit deinem Wetterstrahle for voice, violin and continuo, TWV. 1:715","Halt ein mit deinem Wetterstrahle for voice, violin and continuo, TWV. 1:715","Telemann - Halt ein mit deinem Wetterstrahle for voice, violin and continuo, TWV. 1:715",false,false,openopus
